response	cell_type	term	estimate	statistic	p.value
cg20149137	Eos	disease	0.0007676207011185606	0.9140717333458473	0.36101861320280726
cg20149137	Eos	sexF	-0.0018306824412162213	-2.0947512353360254	0.03658022545334568
cg20149137	Eos	age	-1.5168389395265531e-05	-0.44933192685398554	0.6533422429753029
cg20149137	Eos	smoking_current	-0.0001802746871389291	-0.175535950259055	0.8607132776608761
cg20149137	Eos	smoking_ex	-0.0015908354124757997	-1.5786732499119691	0.11489827308372831
cg20149137	Eos	smoking_occasional	-0.0008013687063584041	-0.5532649048871987	0.5802725605729917
cg20149137	Eos	Eos_proportion	-0.015242313097027555	-0.5972293492119426	0.5505625662962795
cg20149137	Eos	disease:Eos_proportion	0.030229714593103182	0.9266955162185412	0.35442912303665686
cg03341469	CD4.	(Intercept)	0.1894232011842197	14.925295013384947	1.5991386106229982e-43
cg03341469	CD4.	disease	0.01988199517831819	2.241505440942763	0.025330540648204298
cg03341469	CD4.	sexF	-0.0021239284067458373	-0.45862184319746535	0.6466592881378068
cg03341469	CD4.	age	-0.00044392804245667176	-2.4927119465031193	0.012925357020672233
cg03341469	CD4.	smoking_current	-0.0003288269076834942	-0.060425005495147156	0.9518357454655946
cg03341469	CD4.	smoking_ex	-0.004068506385650931	-0.765663262972244	0.44415505072433903
cg03341469	CD4.	smoking_occasional	-0.0012066490146007732	-0.1577134653049442	0.8747316450381544
cg03341469	CD4.	CD4._proportion	-0.0028745482315075503	-0.05495906945600222	0.9561879862581906
cg03341469	CD4.	disease:CD4._proportion	-0.1353718936448817	-1.725000004256116	0.08500354608948499
cg03341469	CD8.	(Intercept)	0.20623250040728727	16.672480892129602	3.2808366837701536e-52
cg03341469	CD8.	disease	0.01253427927008049	1.5736635083651545	0.11605259952995428
cg03341469	CD8.	sexF	-0.0015589373377032215	-0.3427071342420509	0.7319297611862242
cg03341469	CD8.	age	-0.0004870893849842504	-2.774945514651574	0.005680035265846249
cg03341469	CD8.	smoking_current	-0.0014897242123291816	-0.2787986156805611	0.7804881881268174
cg03341469	CD8.	smoking_ex	-0.004836775830931585	-0.9221772480325449	0.3567788142140934
cg03341469	CD8.	smoking_occasional	-0.000883313071322762	-0.11722892022409184	0.9067149183485499
cg03341469	CD8.	CD8._proportion	-0.15701354194824846	-2.729692115546793	0.0065112682287699186
cg03341469	CD8.	disease:CD8._proportion	-0.11573652783204676	-1.356901904306707	0.175284125539831
cg03341469	mono	(Intercept)	0.18340897846914198	12.570923086403551	1.3647821279592204e-32
cg03341469	mono	disease	0.023637903957343904	1.7336594966066348	0.08345342827267471
cg03341469	mono	sexF	-0.0029064771945536277	-0.6193455182216003	0.5359061161230263
cg03341469	mono	age	-0.0004545039083034932	-2.535585845593834	0.011459468759667408
cg03341469	mono	smoking_current	-0.0013663552248138287	-0.2509417535346621	0.8019385693201843
cg03341469	mono	smoking_ex	-0.004367573459432556	-0.8200055095196409	0.41251401671326127
cg03341469	mono	smoking_occasional	-0.0023494080657956787	-0.306329018372408	0.7594523918599371
cg03341469	mono	mono_proportion	0.10561138893126054	0.7633955108908389	0.4455049652065095
cg03341469	mono	disease:mono_proportion	-0.20772614787270344	-1.13440427211266	0.2570438264018097
cg03341469	Bcells	(Intercept)	0.18351259621270283	13.689462141155046	1.1695336559353173e-37
cg03341469	Bcells	disease	0.032504679723126303	2.7893619816361275	0.005436128363518192
cg03341469	Bcells	sexF	-0.0030089267043642413	-0.6523804112546676	0.5143867891153413
cg03341469	Bcells	age	-0.00046025236940816885	-2.5821270309356277	0.010037323215799239
cg03341469	Bcells	smoking_current	-0.0011005362469430453	-0.2030539986161334	0.8391564699957057
cg03341469	Bcells	smoking_ex	-0.004045228340439704	-0.7617155067010549	0.44650652302843474
cg03341469	Bcells	smoking_occasional	-0.0008476737028021136	-0.11065937457993513	0.911920673451087
cg03341469	Bcells	Bcells_proportion	0.10117981794328502	0.9327577960951833	0.35129190817759104
cg03341469	Bcells	disease:Bcells_proportion	-0.3736428029845146	-2.2355119851324354	0.025723053530342353
cg03341469	NK	(Intercept)	0.19936657191617074	16.546910705617233	1.4251936197515225e-51
cg03341469	NK	disease	0.0062432245547984514	0.6855181016255474	0.49326182558323295
cg03341469	NK	sexF	-0.004714784762134228	-1.0079660799306938	0.31384639529904657
cg03341469	NK	age	-0.0003434720699505344	-1.8863246798638833	0.05969743188539821
cg03341469	NK	smoking_current	-0.0038399630522139407	-0.7008500609226442	0.4836477847531573
cg03341469	NK	smoking_ex	-0.004868815919865079	-0.9177320697176665	0.3591000717664108
cg03341469	NK	smoking_occasional	-0.001866465805492389	-0.24451974670994672	0.8069055959274022
cg03341469	NK	NK_proportion	-0.13531055640700176	-2.083770643783484	0.03757168118305914
cg03341469	NK	disease:NK_proportion	-0.004381380683315301	-0.04167932385815037	0.9667671556458943
cg03341469	Nue	(Intercept)	0.15720656504471625	7.92249470792987	1.0146081850487909e-14
cg03341469	Nue	disease	-0.03516054015799122	-1.4537222633612172	0.14650670665257745
cg03341469	Nue	sexF	-0.0034878048916831836	-0.765146355911878	0.444462541550658
cg03341469	Nue	age	-0.0004024308580976269	-2.2774566754600367	0.023083423512501793
cg03341469	Nue	smoking_current	-0.001284039754208481	-0.23910960078481724	0.8110960850251742
cg03341469	Nue	smoking_ex	-0.00375629268115643	-0.7142421626190649	0.47533424874780517
cg03341469	Nue	smoking_occasional	-0.00020346486520507858	-0.026908695304126255	0.9785408300038696
cg03341469	Nue	Nue_proportion	0.056595313127058136	1.9419420090794468	0.052576466137606706
cg03341469	Nue	disease:Nue_proportion	0.060164707190002394	1.494872790788056	0.13543369819816722
cg03341469	Eos	(Intercept)	0.19050292739633856	16.95204282995514	1.2276870503682268e-53
cg03341469	Eos	disease	0.00849637807289363	1.908849592450799	0.056722291194436184
cg03341469	Eos	sexF	-0.0029198313705936663	-0.6303496103455306	0.5286877521168268
cg03341469	Eos	age	-0.00044133098812895293	-2.4665874119981535	0.013898006622013492
cg03341469	Eos	smoking_current	-0.0015534314435282715	-0.2853827344997493	0.775441986296842
cg03341469	Eos	smoking_ex	-0.004525417053208306	-0.8472857229358576	0.39714822087336954
cg03341469	Eos	smoking_occasional	-0.002061259669118109	-0.26849594347261124	0.7884029190610172
cg03341469	Eos	Eos_proportion	-0.03511546592392539	-0.25959300027012167	0.7952600608314471
cg03341469	Eos	disease:Eos_proportion	0.027891837251421706	0.16131858966178894	0.8718926868731356
cg07221518	CD4.	(Intercept)	0.7888690743885639	142.7699311675673	0.0
cg07221518	CD4.	disease	-0.005683523012585578	-1.4717685652300763	0.1415681083557565
cg07221518	CD4.	sexF	-0.004876350306076054	-2.418531930539028	0.01585743874712492
cg07221518	CD4.	age	0.0001542509611743559	1.9894336566966586	0.0470726548919649
cg07221518	CD4.	smoking_current	0.0033371070711550495	1.4085152654504258	0.15945742507550115
cg07221518	CD4.	smoking_ex	0.0007460135167806281	0.32247167321066683	0.7471992472061866
cg07221518	CD4.	smoking_occasional	0.003356123639158555	1.0075528370368774	0.3140446761570319
cg07221518	CD4.	CD4._proportion	-0.06329003366054285	-2.779375111705889	0.00560405982819495
cg07221518	CD4.	disease:CD4._proportion	0.021531355548525866	0.6301936687545715	0.5287896976418934
cg07221518	CD8.	(Intercept)	0.7768472620525081	142.0579550335814	0.0
cg07221518	CD8.	disease	-0.0019044293258795226	-0.5408342238656584	0.5888074209278304
cg07221518	CD8.	sexF	-0.005820287536334439	-2.894181245803344	0.003929110955056444
cg07221518	CD8.	age	0.0001708404114997928	2.201522873053033	0.02805021150274707
cg07221518	CD8.	smoking_current	0.0028136274706727603	1.19107231541941	0.23406061901803946
cg07221518	CD8.	smoking_ex	0.0005005642939986234	0.2158763711260648	0.8291519450310363
cg07221518	CD8.	smoking_occasional	0.002568542338307111	0.7710696947403812	0.44094624672546245
cg07221518	CD8.	CD8._proportion	0.049092442075412926	1.930536375798082	0.05397573230907105
cg07221518	CD8.	disease:CD8._proportion	0.023865159848761808	0.6328913332647542	0.5270275368744051
cg07221518	mono	(Intercept)	0.7768986178451658	121.87507025173633	0.0
cg07221518	mono	disease	0.003313619634572204	0.5562390147124546	0.5782391946211272
cg07221518	mono	sexF	-0.005116406766454357	-2.4953708483489816	0.012829829677465952
cg07221518	mono	age	0.0001506970848465383	1.9241968566539551	0.054766857949604814
cg07221518	mono	smoking_current	0.0030055287991228993	1.2633804534221913	0.2069061366900492
cg07221518	mono	smoking_ex	0.00045129227709547965	0.19392705697987747	0.846293678690004
cg07221518	mono	smoking_occasional	0.0029001017200666404	0.865459735652653	0.38710630702713356
cg07221518	mono	mono_proportion	0.07282983500435365	1.2049031135437709	0.22867988231079472
cg07221518	mono	disease:mono_proportion	-0.0711136728219558	-0.8888607888369873	0.37440722578224617
cg07221518	Bcells	(Intercept)	0.7901047884199764	135.0237527742344	0.0
cg07221518	Bcells	disease	-0.012244566089739357	-2.4071733163815785	0.016354724727265093
cg07221518	Bcells	sexF	-0.005351725553536169	-2.658202806637134	0.008049421444624663
cg07221518	Bcells	age	0.00016641369239191758	2.1388267289073486	0.03282229892999512
cg07221518	Bcells	smoking_current	0.00278394089046088	1.176717412748549	0.23973971420452833
cg07221518	Bcells	smoking_ex	0.00017432359701532226	0.07519879979759284	0.9400797123235258
cg07221518	Bcells	smoking_occasional	0.0023847597048911647	0.713196331649947	0.4759806370951696
cg07221518	Bcells	Bcells_proportion	-0.12042415673383496	-2.5432765252031055	0.011212758170784218
cg07221518	Bcells	disease:Bcells_proportion	0.1544086760763279	2.116396600609242	0.03469113844220738
cg07221518	NK	(Intercept)	0.7791767504773008	148.0111581896926	0.0
cg07221518	NK	disease	-0.003569689177864455	-0.897086381201742	0.37000547195772293
cg07221518	NK	sexF	-0.004529964364603748	-2.2165254465407886	0.027001493010536667
cg07221518	NK	age	0.00011875907839253727	1.4927453530189139	0.13598980592877022
cg07221518	NK	smoking_current	0.0037742772316451956	1.5766153721844518	0.11537134139616186
cg07221518	NK	smoking_ex	0.00045740350682226547	0.19732673623457378	0.8436336412283763
cg07221518	NK	smoking_occasional	0.002778766258451275	0.8331818597940767	0.40504868570860664
cg07221518	NK	NK_proportion	0.041638367750934435	1.467593642458201	0.14269907278868388
cg07221518	NK	disease:NK_proportion	0.04178683988481584	0.9097940547952097	0.3632688802013514
cg07221518	Nue	(Intercept)	0.7799641624740181	88.67917523485907	0.0
cg07221518	Nue	disease	0.013149342597692501	1.2265511435138798	0.22043614427779842
cg07221518	Nue	sexF	-0.005323892648665541	-2.634980097191595	0.00861509423917855
cg07221518	Nue	age	0.00015908261321028556	2.031127954631597	0.042649056881399146
cg07221518	Nue	smoking_current	0.0025688716630024346	1.0792366130406195	0.280883186318814
cg07221518	Nue	smoking_ex	0.00010565726913476731	0.04532534919766096	0.9638619248680523
cg07221518	Nue	smoking_occasional	0.002544830071232056	0.7593075561303989	0.44794429379314094
cg07221518	Nue	Nue_proportion	0.003590188136303597	0.2779257042179257	0.7811579065884533
cg07221518	Nue	disease:Nue_proportion	-0.023521519743225458	-1.3185102968238442	0.18779798317623148
cg07221518	Eos	(Intercept)	0.781680582314115	159.5220195665058	0.0
cg07221518	Eos	disease	-0.0016796962995397468	-0.8654452003454023	0.3871142758704319
cg07221518	Eos	sexF	-0.005368731762942516	-2.6580696244469326	0.008052568212862772
cg07221518	Eos	age	0.00015597950594633625	1.9992658916374333	0.045996063021710464
cg07221518	Eos	smoking_current	0.0026069174141995378	1.0983324241792614	0.27246665609109527
cg07221518	Eos	smoking_ex	0.0001590006092317929	0.06827174382580828	0.9455903448781191
cg07221518	Eos	smoking_occasional	0.0026790217536392285	0.8002988466327019	0.42383051699169383
cg07221518	Eos	Eos_proportion	0.03382594411456497	0.5734761987609129	0.5665209696107543
cg07221518	Eos	disease:Eos_proportion	0.04018014275880091	0.5329539651570183	0.5942478866599539
cg15684811	CD4.	(Intercept)	0.10892403885367921	32.485958664175214	3.411413598647021e-138
cg15684811	CD4.	disease	0.0033589464798400148	1.4333924606434993	0.15222727082580623
cg15684811	CD4.	sexF	-0.008204542638145735	-6.705812975752587	4.360044525720075e-11
cg15684811	CD4.	age	-0.00015651618475201614	-3.3266029385020532	0.0009287098422816241
cg15684811	CD4.	smoking_current	4.896734228785845e-05	0.034059485404318024	0.9728401879685228
cg15684811	CD4.	smoking_ex	-0.0003797140579529201	-0.2704840636907875	0.7868738692296151
cg15684811	CD4.	smoking_occasional	-0.0012482027196909252	-0.617525839501031	0.5371045477506204
cg15684811	CD4.	CD4._proportion	0.03084929590518576	2.2325295999266226	0.0259203277757295
cg15684811	CD4.	disease:CD4._proportion	-0.01459482122183306	-0.7039496129463564	0.4817166421928655
cg15684811	CD8.	(Intercept)	0.12020981202455801	37.5641539775823	6.259072970068352e-165
cg15684811	CD8.	disease	-0.00032484240145021096	-0.15764339989244053	0.874786836184565
cg15684811	CD8.	sexF	-0.007427199087764865	-6.311173578919353	5.130852460063448e-10
cg15684811	CD8.	age	-0.00017483425595723012	-3.8500192209036204	0.00012980273290462573
cg15684811	CD8.	smoking_current	0.0001642925797922534	0.11884837793646151	0.9054322565374615
cg15684811	CD8.	smoking_ex	-0.0005053521980414665	-0.3724287294172031	0.7096952508899241
cg15684811	CD8.	smoking_occasional	-0.000731077026324435	-0.37503674198881093	0.7077556669268543
cg15684811	CD8.	CD8._proportion	-0.07728963043240734	-5.193837507935666	2.7609358944222365e-07
cg15684811	CD8.	disease:CD8._proportion	-0.0101129374508051	-0.45829582079513687	0.646893342263281
cg15684811	mono	(Intercept)	0.11310509082111263	29.38810692142109	2.3126898736157418e-121
cg15684811	mono	disease	0.005116926098809397	1.4226788168842508	0.1553097479864601
cg15684811	mono	sexF	-0.00825342021604434	-6.667191327944029	5.5803589634033844e-11
cg15684811	mono	age	-0.00015784287964469055	-3.338170949221869	0.0008915228037764632
cg15684811	mono	smoking_current	0.00021663657269007232	0.1508286917452194	0.880157719035221
cg15684811	mono	smoking_ex	-0.0002028643701643081	-0.1443860416267002	0.8852404623574279
cg15684811	mono	smoking_occasional	-0.001194003732741663	-0.5901715222788892	0.555281088022213
cg15684811	mono	mono_proportion	-0.007417206314756954	-0.20324603789212844	0.83900643669882
cg15684811	mono	disease:mono_proportion	-0.05524324295366063	-1.1436647412656828	0.2531843619950312
cg15684811	Bcells	(Intercept)	0.11348469851390122	31.96805364786613	2.104810003566763e-135
cg15684811	Bcells	disease	0.0032193223143268017	1.0432342275053341	0.29722825818484194
cg15684811	Bcells	sexF	-0.007952248720565293	-6.510849248490929	1.497008404052155e-10
cg15684811	Bcells	age	-0.0001601040591559241	-3.3918941856416116	0.0007362656429615649
cg15684811	Bcells	smoking_current	0.00038347404222560156	0.2671785251344688	0.7894165873448786
cg15684811	Bcells	smoking_ex	-0.00015459891933790516	-0.10992958563690261	0.9124992015049804
cg15684811	Bcells	smoking_occasional	-0.000896130507630609	-0.4417628031391572	0.6588080121913789
cg15684811	Bcells	Bcells_proportion	-0.015193123141252863	-0.5289083620488503	0.5970498577076412
cg15684811	Bcells	disease:Bcells_proportion	-0.03928113497577772	-0.8874886145763272	0.3751446624613145
cg15684811	NK	(Intercept)	0.11639075199271359	36.7117208831272	1.5813239183877816e-160
cg15684811	NK	disease	-0.0022404340297678365	-0.9348971126878455	0.3501890399389428
cg15684811	NK	sexF	-0.008448761267730875	-6.86433976266302	1.5639580477596266e-11
cg15684811	NK	age	-0.000123294762512006	-2.573305419188343	0.010294121242569378
cg15684811	NK	smoking_current	-0.00046515179226950854	-0.3226372112342616	0.7470739200342811
cg15684811	NK	smoking_ex	-0.00036693140903406424	-0.2628446419448091	0.7927537431458704
cg15684811	NK	smoking_occasional	-0.0009453661996119175	-0.47066906679415244	0.638035220354594
cg15684811	NK	NK_proportion	-0.05747117720559249	-3.363489027212547	0.0008149098993986952
cg15684811	NK	disease:NK_proportion	0.029428006736168556	1.0638789335544587	0.2877792169714381
cg15684811	Nue	(Intercept)	0.09696258665001324	18.494172030595287	1.1695386762902173e-61
cg15684811	Nue	disease	0.0010289163569736444	0.16100723647783813	0.872137806128988
cg15684811	Nue	sexF	-0.00805535909768693	-6.6883140697021615	4.8765463469947486e-11
cg15684811	Nue	age	-0.00014163721546657745	-3.033721089756504	0.0025120619542461976
cg15684811	Nue	smoking_current	0.00011365758155095358	0.08010440086820311	0.9361789166454192
cg15684811	Nue	smoking_ex	-0.00020977463684826176	-0.15096576033614056	0.8800496356976018
cg15684811	Nue	smoking_occasional	-0.0006719912036872713	-0.33636145734743744	0.7367070360536419
cg15684811	Nue	Nue_proportion	0.026886672100028996	3.4916625233672534	0.0005125836719416746
cg15684811	Nue	disease:Nue_proportion	-0.004041642252348731	-0.38006661246810414	0.7040203145690284
cg15684811	Eos	(Intercept)	0.11307101271561829	38.23766706917759	2.2086956230674534e-168
cg15684811	Eos	disease	0.00020150128155030237	0.17204236780186835	0.8634578530966728
cg15684811	Eos	sexF	-0.007955479008597107	-6.526942262125708	1.3536362411458324e-10
cg15684811	Eos	age	-0.00015444956836624602	-3.280488393220459	0.0010917321546898145
cg15684811	Eos	smoking_current	0.00038235420558053074	0.2669446327024301	0.7895965898604635
cg15684811	Eos	smoking_ex	-0.0002249980583109325	-0.1600920507860175	0.8728583762229808
cg15684811	Eos	smoking_occasional	-0.00087764098071252	-0.43445183426004175	0.6641047693306916
cg15684811	Eos	Eos_proportion	-0.08269319390758105	-2.32318624313703	0.020477293766630697
cg15684811	Eos	disease:Eos_proportion	0.06454783656536377	1.4187592404602642	0.15644925977184862
cg22803724	CD4.	(Intercept)	0.11107247347419828	17.434365408794825	4.0408283726083435e-56
cg22803724	CD4.	disease	0.0022395449752998717	0.5029786724368775	0.6151499115208773
cg22803724	CD4.	sexF	-0.007046425605644535	-3.0310540551824565	0.0025340410841785312
cg22803724	CD4.	age	3.4013656320750204e-05	0.38047207153289225	0.7037195169651607
cg22803724	CD4.	smoking_current	-0.004399964481344462	-1.6106770454688542	0.10773634995301358
cg22803724	CD4.	smoking_ex	-0.0032416057909324548	-1.215270500347364	0.2247048481004474
cg22803724	CD4.	smoking_occasional	-0.0004017484279451198	-0.10460488014182659	0.9167216608050959
cg22803724	CD4.	CD4._proportion	0.03461812517641965	1.3185095000486844	0.18779824957288307
cg22803724	CD4.	disease:CD4._proportion	0.0029456647970565178	0.07477456057968256	0.9404171244466198
cg22803724	CD8.	(Intercept)	0.11833959270603214	18.771539198806003	3.995725787512397e-63
cg22803724	CD8.	disease	0.0012838609238755385	0.3162694048973942	0.7518997230319748
cg22803724	CD8.	sexF	-0.006390153564128247	-2.7563380150946872	0.006009461586275249
cg22803724	CD8.	age	2.3117003584256043e-05	0.25840685403994845	0.796174853847932
cg22803724	CD8.	smoking_current	-0.003987978209229191	-1.4644151279552307	0.143564766388174
cg22803724	CD8.	smoking_ex	-0.0030901572582531286	-1.1560209856075983	0.2480979501321232
cg22803724	CD8.	smoking_occasional	0.00016247583906001768	0.042309275580814744	0.9662651639935926
cg22803724	CD8.	CD8._proportion	-0.034852341449564984	-1.1888722997223735	0.2349247356792021
cg22803724	CD8.	disease:CD8._proportion	-0.014684535732539968	-0.3378041001755306	0.7356200539614753
cg22803724	mono	(Intercept)	0.1240441176387927	16.99959608597401	7.006011898480753e-54
cg22803724	mono	disease	-0.008813219171392307	-1.292424734004291	0.19667005532289683
cg22803724	mono	sexF	-0.007204008321983558	-3.0694187135923894	0.00223422946803825
cg22803724	mono	age	4.628799990874127e-05	0.5163271513260655	0.6058018102736634
cg22803724	mono	smoking_current	-0.004343846364912429	-1.5951429702050381	0.11116708882049695
cg22803724	mono	smoking_ex	-0.003153693894752464	-1.1838916040505898	0.23688939960779418
cg22803724	mono	smoking_occasional	-5.635904880104867e-05	-0.014692956393204759	0.9882816542554409
cg22803724	mono	mono_proportion	-0.13683346547009168	-1.977639031150405	0.04839207587734571
cg22803724	mono	disease:mono_proportion	0.1447773384441284	1.580858961191935	0.11439749457583896
cg22803724	Bcells	(Intercept)	0.11606032294672208	17.20712971161782	6.0157159823432126e-55
cg22803724	Bcells	disease	0.0014676585892896272	0.2503157513420125	0.8024223942087566
cg22803724	Bcells	sexF	-0.006650279787988291	-2.8657174802913103	0.004295363810034615
cg22803724	Bcells	age	3.147530492119935e-05	0.3509584225755864	0.7257334341057073
cg22803724	Bcells	smoking_current	-0.00391756103372866	-1.4365710782168783	0.15132177270359112
cg22803724	Bcells	smoking_ex	-0.002974592522929024	-1.1132209985782762	0.26602566369671954
cg22803724	Bcells	smoking_occasional	-7.949548773770757e-06	-0.0020625578172259653	0.9983549519380076
cg22803724	Bcells	Bcells_proportion	-0.017956811258378606	-0.32900944381081326	0.7422546910367058
cg22803724	Bcells	disease:Bcells_proportion	-0.007655943097321273	-0.09103810942985442	0.9274904003055939
cg22803724	NK	(Intercept)	0.1156947683918581	19.0653218734846	1.1003057429563992e-64
cg22803724	NK	disease	0.00013864086553255504	0.030225053000857812	0.975896860413098
cg22803724	NK	sexF	-0.006722731088558817	-2.8536166127558613	0.004460263346235751
cg22803724	NK	age	3.819006863976003e-05	0.41642931752801243	0.6772335603679244
cg22803724	NK	smoking_current	-0.004100409273272111	-1.4859052445061462	0.13778977491718378
cg22803724	NK	smoking_ex	-0.0030227827226004607	-1.1312675327824	0.2583603500330372
cg22803724	NK	smoking_occasional	-2.444888446483311e-05	-0.006359438713988863	0.9949278904815414
cg22803724	NK	NK_proportion	-0.012591194773135531	-0.38499138939081046	0.7003699287620895
cg22803724	NK	disease:NK_proportion	0.011593762265210349	0.2189777077627783	0.8267362587253212
cg22803724	Nue	(Intercept)	0.10673110085778066	10.569205830794127	3.3617978916858955e-24
cg22803724	Nue	disease	0.0034270918249355766	0.27842724604252084	0.7807730918380826
cg22803724	Nue	sexF	-0.006692881528790708	-2.8851311309331784	0.004042356960042705
cg22803724	Nue	age	4.025259579817535e-05	0.44762344892144323	0.6545743438601769
cg22803724	Nue	smoking_current	-0.0040895383851845424	-1.4964179910876496	0.1350308911947434
cg22803724	Nue	smoking_ex	-0.0030263332474194204	-1.13074036559405	0.258582066896116
cg22803724	Nue	smoking_occasional	9.35322796049229e-05	0.024306634067594216	0.9806154929192652
cg22803724	Nue	Nue_proportion	0.014111673488138384	0.9514684598206308	0.3417208216503862
cg22803724	Nue	disease:Nue_proportion	-0.005577607458237195	-0.2723143096233565	0.785466967060656
cg22803724	Eos	(Intercept)	0.11570910716944573	20.653584895397923	3.1771892901111784e-73
cg22803724	Eos	disease	0.000430507086045753	0.19401070719316388	0.8462282063991452
cg22803724	Eos	sexF	-0.006725256320589559	-2.912326581227886	0.0037107102826401924
cg22803724	Eos	age	3.875766405075793e-05	0.43450741934396336	0.6640644342988096
cg22803724	Eos	smoking_current	-0.0036396683423721944	-1.341235157560088	0.18031328417736459
cg22803724	Eos	smoking_ex	-0.00278574476466964	-1.0462130110810826	0.2958521862986296
cg22803724	Eos	smoking_occasional	0.00034986717052571065	0.0914146350693751	0.9271913409498646
cg22803724	Eos	Eos_proportion	-0.12528711325285743	-1.857840644548358	0.06364431585637394
cg22803724	Eos	disease:Eos_proportion	0.02587312713711498	0.3001675434723244	0.7641454800933869
cg15553397	CD4.	(Intercept)	0.5615169110439923	87.01521267743513	0.0
cg15553397	CD4.	disease	-0.0057614669461295365	-1.2774840933452518	0.20188818268484235
cg15553397	CD4.	sexF	-0.0037643491863602707	-1.5986277874240462	0.11039003372717623
cg15553397	CD4.	age	0.0002584278668513327	2.853917741957441	0.004456091030941499
cg15553397	CD4.	smoking_current	0.008636443511131912	3.12123796128263	0.0018808870966585422
cg15553397	CD4.	smoking_ex	0.0018223472978084751	0.6744916045155654	0.5002390056600103
cg15553397	CD4.	smoking_occasional	-0.000667792991604782	-0.171661246520775	0.8637573643956895
cg15553397	CD4.	CD4._proportion	0.07122344462330497	2.6781527154737703	0.007590332632477992
cg15553397	CD4.	disease:CD4._proportion	0.07353955597942677	1.842995152990641	0.06578556207121135
cg15553397	CD8.	(Intercept)	0.5569295878471748	87.89199327639344	0.0
cg15553397	CD8.	disease	-0.0027083577257164346	-0.6637804164914409	0.5070665868743811
cg15553397	CD8.	sexF	-0.003481731536699517	-1.4941550581535015	0.13562111484090617
cg15553397	CD8.	age	0.00028147777424279426	3.13037095193932	0.00182422459149621
cg15553397	CD8.	smoking_current	0.010165407091102658	3.713773506013899	0.00022175790338014613
cg15553397	CD8.	smoking_ex	0.002900852300008366	1.0796673341880263	0.2806914153984412
cg15553397	CD8.	smoking_occasional	-0.00017626104908271715	-0.04566488411325324	0.9635914000819485
cg15553397	CD8.	CD8._proportion	0.11511953859586802	3.9068928148660196	0.00010329604249996794
cg15553397	CD8.	disease:CD8._proportion	0.0504160381820088	1.153858674052959	0.2489828473005886
cg15553397	mono	(Intercept)	0.5777909540042206	76.87003685051562	0.0
cg15553397	mono	disease	-0.021904910496594827	-3.118430690825805	0.0018986267273157654
cg15553397	mono	sexF	-0.002623635314636761	-1.0851988413977358	0.27823653112995866
cg15553397	mono	age	0.0002685372455228417	2.9079370471373838	0.00376250465528312
cg15553397	mono	smoking_current	0.00981213837811731	3.497943133218343	0.0005008827236488493
cg15553397	mono	smoking_ex	0.002363129583213807	0.8611996863842312	0.38944612893550257
cg15553397	mono	smoking_occasional	0.0008003731593040481	0.20256386443746693	0.839539420538783
cg15553397	mono	mono_proportion	-0.1419884217555122	-1.9921936584511875	0.04676832153445134
cg15553397	mono	disease:mono_proportion	0.2750726806115136	2.915841544514889	0.0036697047511625703
cg15553397	Bcells	(Intercept)	0.5672128316098739	81.34324996545368	0.0
cg15553397	Bcells	disease	-0.00155012735434569	-0.2557297968530875	0.7982405142805937
cg15553397	Bcells	sexF	-0.00259834181006079	-1.08303016398947	0.2791972395269299
cg15553397	Bcells	age	0.00025256773763994325	2.7240458469220976	0.006622333279162717
cg15553397	Bcells	smoking_current	0.01009837195051853	3.5819005659964764	0.00036662032882689406
cg15553397	Bcells	smoking_ex	0.0025717761955731905	0.9309747352339152	0.352212801737541
cg15553397	Bcells	smoking_occasional	0.000539119001762709	0.13530040845081975	0.8924163141684945
cg15553397	Bcells	Bcells_proportion	0.02044271759886678	0.3623002140585671	0.7172456408601582
cg15553397	Bcells	disease:Bcells_proportion	-0.009125432356018898	-0.1049612027789515	0.9164390242305207
cg15553397	NK	(Intercept)	0.5644701397076707	90.60697999932071	0.0
cg15553397	NK	disease	-0.004048548422867427	-0.8597365887168524	0.3902517172059997
cg15553397	NK	sexF	-0.001369491621455025	-0.5662386714081253	0.5714272854850727
cg15553397	NK	age	0.00019651607265557436	2.08727271601186	0.03725301313391812
cg15553397	NK	smoking_current	0.011481531377237038	4.0527889400462325	5.674710304445249e-05
cg15553397	NK	smoking_ex	0.0027132582401642505	0.9890990488758908	0.32298329204727705
cg15553397	NK	smoking_occasional	0.0003712038325395446	0.09405079075887171	0.9250978383358534
cg15553397	NK	NK_proportion	0.06391043718905562	1.903470385498797	0.057421308158156256
cg15553397	NK	disease:NK_proportion	0.0448433561832559	0.8250188759511843	0.40966400578505013
cg15553397	Nue	(Intercept)	0.607018184843528	60.793222708488166	3.82256238332391e-270
cg15553397	Nue	disease	0.018713735732297947	1.5376184478416721	0.12462930691434192
cg15553397	Nue	sexF	-0.0021713772514762872	-0.9466507880718737	0.34416907735707325
cg15553397	Nue	age	0.00020892339965645327	2.3496767464185204	0.019088397134944764
cg15553397	Nue	smoking_current	0.010206938817955317	3.77725444969933	0.00017313812148221153
cg15553397	Nue	smoking_ex	0.0022038622918507094	0.8327846259272336	0.4052725565167482
cg15553397	Nue	smoking_occasional	-0.0009491567595466894	-0.2494613948672588	0.803082832163051
cg15553397	Nue	Nue_proportion	-0.06647430818463873	-4.532854733192313	6.9291616756466085e-06
